882,19,985,172,216,614,1,-1,-1,-1
883,19,978,154,212,597,1,-1,-1,-1
884,19,975,147,205,583,1,-1,-1,-1
884,5,765,171,273,600,1,-1,-1,-1
885,5,777,171,268,602,1,-1,-1,-1
886,5,797,168,260,607,1,-1,-1,-1
887,5,837,163,251,611,1,-1,-1,-1
888,5,866,156,249,618,1,-1,-1,-1
889,5,893,152,248,622,1,-1,-1,-1
890,5,922,151,242,625,1,-1,-1,-1
898,13,1224,64,74,189,1,-1,-1,-1
901,5,1165,108,210,534,1,-1,-1,-1
902,5,1190,108,203,524,1,-1,-1,-1
903,5,1207,111,193,516,1,-1,-1,-1
903,17,848,185,223,560,1,-1,-1,-1
